Customer_ID,First_Name,Last_Name,Gender,Age,State,Account_Type,Account_Balance,Credit_Score,Email_Opt_In,Has_Loan,Join_Date,Loan_Amount,Business_Type,Transaction_Type,Pay_On_Time,Recent_Transaction_Amount,Transaction_Time,Transaction_Location,Avg_Monthly_Transaction,Device_Type,Account_Age_Years,Risk_Score,Is_Fraudulent,transaction_amount_usd
CUST00708,Robert,Davis,Female,30.0,IL,Checking,76033.4,453.0,True,True,2005-08-30,52965.72,Big,Payment,Yes,4786.84,2025-06-15 04:57:00,"San Diego, CA",1425.2,ATM,19.8,0.269,0,938.98
CUST00837,Elizabeth,Rodriguez,Other,63.0,TX,Credit,59812.58,383.0,True,False,2015-05-28,0.0,Big,Purchase,No,712.35,2025-06-15 06:45:00,"San Diego, CA",8253.96,Mobile,10.1,0.13,0,5886.14
CUST00790,Michael,Jones,Female,45.0,PA,Checking,61264.57,740.0,False,True,2000-07-11,,Big,Withdrawal,No,584.64,2025-06-15 21:09:00,"Los Angeles, CA",7136.72,Mobile,25.0,0.298,0,4814.92
CUST00117,Robert,Miller,Female,62.0,MI,Credit,35479.25,536.0,False,True,2003-05-13,65039.74,Small,Transfer,No,1598.96,2025-06-15 17:04:00,"Philadelphia, PA",8230.68,ATM,22.2,0.002,0,6426.83
CUST00839,Michael,Garcia,Male,57.0,NY,Investment,65535.43,631.0,False,True,2016-06-08,84999.03,Large,Payment,Yes,307.6,2025-06-15 14:31:00,"Phoenix, AZ",7675.3,ATM,9.1,0.166,0,657.89
CUST00061,John,Jones,Other,56.0,MI,Checking,6716.97,459.0,False,True,2010-04-05,25723.82,Large,Payment,No,726.11,2025-06-15 14:51:00,"Dallas, TX",3683.6,ATM,15.2,0.207,0,5804.04
CUST00315,Robert,Williams,Other,23.0,MI,Credit,57805.43,619.0,True,True,2007-12-05,35150.81,Small,Withdrawal,Yes,2019.99,2025-06-15 07:32:00,"Philadelphia, PA",7912.08,ATM,17.6,0.138,0,5619.23
CUST00631,Elizabeth,Williams,Female,33.0,TX,Savings,16123.97,805.0,True,True,2006-08-23,5306.61,Big,Payment,No,3874.43,2025-06-15 13:24:00,"San Antonio, TX",2518.5,Mobile,18.9,0.0,0,5610.99
CUST00178,Patricia,Rodriguez,Male,20.0,TX,Checking,8820.29,635.0,False,True,2011-02-24,38690.27,Large,Withdrawal,No,4534.11,2025-06-15 18:36:00,"Dallas, TX",6977.3,Web,14.4,0.232,0,6038.84
CUST00854,Mary,Johnson,Other,18.0,MI,Checking,7006.37,649.0,True,True,2009-06-01,72562.17,Big,Purchase,Yes,2230.64,2025-06-15 11:07:00,"Chicago, IL",2120.76,ATM,16.1,0.388,0,6767.91
CUST00429,Patricia,Brown,Other,29.0,GA,Credit,26723.19,680.0,False,False,2005-01-23,0.0,Big,Withdrawal,Yes,228.35,2025-06-15 17:26:00,"Chicago, IL",5127.83,Web,20.4,0.178,0,8051.84
CUST00966,Michael,Brown,Other,26.0,NY,Investment,63057.85,410.0,False,False,2001-10-12,0.0,Big,Deposit,No,2554.36,2025-06-15 18:36:00,"Houston, TX",2319.67,ATM,23.7,0.35,0,2705.51
CUST00766,Mary,Smith,Male,40.0,NC,Credit,7334.39,832.0,False,True,2009-03-14,75408.23,Large,Payment,Yes,852.35,2025-06-15 16:20:00,"Phoenix, AZ",4148.34,Mobile,16.3,0.087,0,8252.24
CUST00892,Michael,Smith,Other,30.0,IL,Checking,54036.59,589.0,True,False,2013-05-18,0.0,Big,Deposit,Yes,3898.71,2025-06-15 03:11:00,"Houston, TX",8728.8,Web,12.1,0.234,0,4987.57
CUST00798,Linda,Brown,Other,70.0,IL,Credit,16483.55,489.0,False,False,2018-08-25,0.0,Large,Transfer,No,4287.92,2025-06-15 12:06:00,"San Diego, CA",1050.09,ATM,6.9,0.37,0,779.81
CUST00673,John,Brown,Other,18.0,MI,Investment,47410.03,455.0,False,False,2000-10-21,0.0,Big,Payment,Yes,934.89,2025-06-15 22:01:00,"Philadelphia, PA",4455.48,ATM,24.7,0.221,0,594.92
CUST00606,Linda,Williams,Other,18.0,NC,Investment,93165.79,509.0,True,True,2006-09-27,20185.72,Large,Transfer,No,3858.51,2025-06-15 09:57:00,"Chicago, IL",8517.25,Web,18.8,0.362,0,3349.04
CUST00262,Michael,Williams,Male,71.0,NY,Credit,56594.28,735.0,False,True,2015-07-31,70714.33,Small,Payment,Yes,2796.45,2025-06-15 11:04:00,"San Diego, CA",2094.84,Web,9.9,0.617,0,7851.12
CUST00294,Jennifer,Davis,Male,36.0,OH,Investment,83765.33,734.0,True,False,2017-05-24,0.0,Big,Deposit,No,1676.07,2025-06-15 23:03:00,"Phoenix, AZ",5145.2,Mobile,8.1,0.224,0,7079.73
CUST00390,Robert,Garcia,Other,28.0,TX,Credit,82528.22,666.0,False,False,2012-06-23,0.0,Small,Payment,No,1718.49,2025-06-15 21:44:00,"Houston, TX",6346.77,ATM,13.0,0.494,0,7888.26
CUST00543,Mary,Jones,Other,19.0,OH,Savings,39888.91,724.0,True,False,2008-07-01,0.0,Small,Purchase,Yes,547.82,2025-06-15 07:27:00,"Dallas, TX",3561.19,Web,17.0,0.478,0,5177.52
CUST00059,Patricia,Brown,Female,38.0,GA,Savings,84224.93,718.0,False,True,2019-12-22,1340.73,Big,Payment,Yes,4542.7,2025-06-15 17:02:00,"Houston, TX",596.9,ATM,5.5,0.163,0,4407.59
CUST00787,James,Rodriguez,Male,29.0,GA,Savings,94740.31,679.0,False,True,2014-10-02,15407.11,Small,Withdrawal,No,4300.19,2025-06-15 02:28:00,"Philadelphia, PA",8137.68,ATM,10.8,0.525,0,1483.05
CUST00046,Patricia,Smith,Female,79.0,MI,Credit,60847.98,592.0,False,True,2021-08-19,46991.84,Large,Payment,Yes,2200.27,2025-06-15 08:28:00,"Phoenix, AZ",9807.5,Mobile,3.9,0.385,0,3288.65
CUST00965,Jennifer,Johnson,Other,34.0,GA,Investment,32905.28,782.0,False,True,2016-07-14,49014.04,Small,Deposit,No,1966.64,2025-06-15 23:02:00,"Chicago, IL",1454.32,ATM,9.0,0.165,0,4345.85
CUST00938,John,Smith,Female,28.0,NY,Checking,91875.91,376.0,False,True,2017-07-06,32502.5,Large,Withdrawal,Yes,4281.11,2025-06-15 13:38:00,"San Diego, CA",1197.17,ATM,8.0,0.167,0,895.12
CUST00436,Mary,Davis,Other,47.0,GA,Investment,40497.71,704.0,False,False,2019-10-02,0.0,Large,Payment,Yes,4367.14,2025-06-15 16:49:00,"Philadelphia, PA",677.53,Web,5.8,0.0,0,2213.91
CUST00454,Michael,Smith,Female,78.0,PA,Checking,48427.12,487.0,False,True,2020-02-26,85737.97,Small,Transfer,Yes,335.28,2025-06-15 20:30:00,"San Jose, CA",8632.53,ATM,5.3,0.196,0,5986.27
CUST00452,John,Garcia,Male,22.0,PA,Savings,95413.28,461.0,True,True,2007-02-23,49284.84,Big,Transfer,Yes,629.58,2025-06-15 15:57:00,"San Jose, CA",7270.13,Web,18.4,0.0,0,7359.27
CUST00512,Michael,Davis,Female,60.0,IL,Savings,65051.72,462.0,False,True,2007-07-26,83285.26,Small,Withdrawal,Yes,1230.53,2025-06-15 00:47:00,"Chicago, IL",5525.44,Web,17.9,0.134,0,9983.49
CUST00140,Linda,Smith,Other,41.0,OH,Savings,60794.77,479.0,False,True,2007-03-09,46104.8,Large,Payment,No,3397.32,2025-06-15 18:04:00,"Dallas, TX",7655.9,ATM,18.3,0.512,0,9331.8
CUST00753,William,Jones,Other,35.0,PA,Savings,95269.6,364.0,True,False,2012-12-12,0.0,Small,Payment,Yes,123.43,2025-06-15 04:08:00,"New York, NY",6254.62,ATM,12.6,0.375,0,6429.23
CUST00888,Mary,Williams,Male,58.0,OH,Checking,70568.02,659.0,True,False,2007-01-05,0.0,Large,Payment,Yes,1427.05,2025-06-15 00:37:00,"Houston, TX",1373.47,Mobile,18.5,0.685,0,4218.27
CUST00068,Patricia,Smith,Other,75.0,NC,Investment,53772.62,562.0,False,False,2003-01-03,0.0,Large,Purchase,Yes,1725.94,2025-06-15 21:51:00,"San Jose, CA",9130.93,Mobile,22.5,0.592,0,6365.41
CUST00993,Elizabeth,Johnson,Female,73.0,NC,Checking,71577.54,446.0,False,True,2020-05-02,93629.44,Small,Deposit,Yes,350.01,2025-06-15 04:39:00,"Houston, TX",7160.14,Web,5.2,0.318,0,7858.66
CUST00999,Linda,Garcia,Female,64.0,IL,Savings,95470.54,706.0,False,False,2009-08-06,0.0,Big,Withdrawal,No,2803.57,2025-06-15 07:43:00,"Philadelphia, PA",3813.99,Web,15.9,0.477,0,1192.18
CUST00165,Elizabeth,Williams,Male,41.0,PA,Investment,82104.06,372.0,False,False,2015-05-23,0.0,Large,Purchase,No,1425.53,2025-06-15 23:52:00,"San Jose, CA",1397.63,Mobile,10.1,0.26,0,4104.95
CUST00970,William,Johnson,Other,30.0,FL,Checking,54895.12,572.0,False,True,2021-07-25,6699.27,Big,Payment,No,1625.04,2025-06-15 06:35:00,"Houston, TX",5733.42,Mobile,3.9,0.25,0,8399.62
CUST00742,Jennifer,Brown,Male,74.0,FL,Credit,59067.37,793.0,False,True,2016-07-13,47297.54,Big,Payment,Yes,4038.81,2025-06-15 08:35:00,"Chicago, IL",4319.17,ATM,9.0,0.354,0,3844.49
CUST00684,Linda,Martinez,Male,45.0,IL,Investment,82169.14,832.0,False,False,2005-08-03,0.0,Small,Transfer,No,3647.49,2025-06-15 05:13:00,"Los Angeles, CA",1677.02,Web,19.9,0.271,0,5723.0
CUST00397,Mary,Miller,Other,79.0,NY,Investment,86120.7,485.0,False,True,2001-09-06,57179.21,Large,Deposit,Yes,3518.59,2025-06-15 06:11:00,"New York, NY",3332.09,ATM,23.8,0.205,0,5881.82
CUST00662,Linda,Smith,Female,71.0,FL,Savings,84028.14,637.0,True,False,2020-11-01,0.0,Small,Withdrawal,No,1982.39,2025-06-15 06:49:00,"Philadelphia, PA",3369.36,ATM,4.7,0.66,0,1852.92
CUST00180,Elizabeth,Williams,Female,22.0,PA,Checking,93208.23,680.0,False,False,2012-02-11,0.0,Large,Withdrawal,Yes,4391.58,2025-06-15 01:56:00,"San Diego, CA",4753.18,Web,13.4,0.214,0,3628.73
CUST00419,James,Brown,Other,38.0,TX,Credit,53013.2,508.0,True,False,2017-11-21,0.0,Small,Purchase,No,518.23,2025-06-15 22:18:00,"San Jose, CA",4671.25,ATM,7.6,0.316,0,3351.77
CUST00836,Michael,Jones,Female,24.0,GA,Checking,60658.25,711.0,True,False,2016-04-17,0.0,Big,Deposit,No,3875.35,2025-06-15 19:00:00,"Phoenix, AZ",6143.39,Mobile,9.2,0.27,0,271.71
CUST00095,John,Williams,Female,71.0,TX,Credit,51214.54,641.0,True,True,2020-04-03,32490.94,Big,Transfer,No,165.07,2025-06-15 06:05:00,"Dallas, TX",1227.93,Mobile,5.2,0.463,0,251.68
CUST00473,Michael,Jones,Other,46.0,CA,Investment,96773.17,775.0,False,False,2006-04-11,0.0,Big,Payment,Yes,3204.55,2025-06-15 02:37:00,"New York, NY",268.23,Mobile,19.2,0.297,0,8318.65
CUST00348,Jennifer,Jones,Other,45.0,NY,Credit,10387.85,471.0,True,True,2003-04-11,46911.5,Small,Withdrawal,No,4679.62,2025-06-15 15:04:00,"San Antonio, TX",7793.64,Mobile,22.2,0.514,0,2737.98
CUST00358,William,Miller,Female,77.0,FL,Savings,86712.68,829.0,True,False,2006-09-17,0.0,Big,Transfer,Yes,3403.95,2025-06-15 07:17:00,"Chicago, IL",9506.86,ATM,18.8,0.0,0,5185.61
CUST00051,John,Brown,Female,61.0,PA,Investment,54789.89,501.0,True,False,2002-12-24,0.0,Big,Payment,Yes,1024.53,2025-06-15 09:25:00,"New York, NY",5397.88,ATM,22.5,0.172,0,2994.27
CUST00145,Elizabeth,Davis,Female,52.0,TX,Savings,852.68,561.0,True,True,2015-04-03,99526.81,Big,Payment,Yes,4783.64,2025-06-15 01:49:00,"Houston, TX",3243.44,Web,10.3,0.416,0,9407.39
CUST00711,Patricia,Rodriguez,Female,63.0,IL,Investment,32142.2,574.0,True,False,2002-03-13,0.0,Large,Deposit,No,303.15,2025-06-15 17:20:00,"Chicago, IL",8140.7,ATM,23.3,0.069,0,2600.37
CUST00887,Robert,Rodriguez,Other,78.0,NC,Credit,78200.85,322.0,False,True,2010-05-29,23573.47,Large,Deposit,Yes,2934.14,2025-06-15 09:37:00,"Dallas, TX",9974.28,ATM,15.1,0.0,0,4302.27
CUST00256,Elizabeth,Rodriguez,Male,68.0,NY,Investment,54032.08,694.0,True,False,2018-02-09,0.0,Small,Transfer,No,3136.35,2025-06-15 00:39:00,"Philadelphia, PA",9177.04,Mobile,7.4,0.146,0,8728.58
CUST00482,Robert,Williams,Other,78.0,NY,Credit,8761.85,377.0,True,False,2019-06-16,0.0,Small,Transfer,No,53.8,2025-06-15 15:48:00,"Philadelphia, PA",4596.21,Web,6.0,0.103,0,8420.92
CUST00809,Linda,Martinez,Male,33.0,GA,Checking,43422.17,482.0,True,True,2010-12-22,90207.81,Small,Withdrawal,No,1535.56,2025-06-15 10:42:00,"Phoenix, AZ",3121.03,Web,14.5,0.347,0,1869.15
CUST00162,Elizabeth,Williams,Female,72.0,NC,Savings,97509.21,366.0,True,True,2015-12-30,43054.92,Small,Payment,No,3581.42,2025-06-15 00:44:00,"Dallas, TX",9278.72,Mobile,9.5,0.232,0,8028.41
CUST00734,Michael,Jones,Other,62.0,NC,Credit,59872.89,426.0,True,True,2017-01-10,33674.85,Small,Transfer,Yes,3051.48,2025-06-15 17:08:00,"Houston, TX",2271.26,Web,8.5,0.233,0,4587.29
CUST00297,Mary,Davis,Female,70.0,NC,Credit,22816.82,316.0,True,False,2013-12-03,0.0,Large,Withdrawal,Yes,3834.88,2025-06-15 07:07:00,"Houston, TX",1731.64,ATM,11.6,0.122,0,4834.86
CUST00323,Linda,Johnson,Male,76.0,OH,Investment,51565.85,628.0,False,True,2019-02-06,13820.29,Large,Withdrawal,No,3324.97,2025-06-15 13:01:00,"San Jose, CA",9884.9,Web,6.4,0.523,0,1343.46
CUST00291,Robert,Rodriguez,Female,49.0,TX,Credit,23667.01,386.0,True,True,2020-09-09,66580.09,Big,Payment,No,3000.67,2025-06-15 05:44:00,"Philadelphia, PA",8898.52,Mobile,4.8,0.0,0,815.21
CUST00463,Michael,Smith,Male,47.0,CA,Credit,47476.31,416.0,False,True,2001-05-23,50268.02,Small,Purchase,Yes,3680.55,2025-06-15 15:31:00,"San Antonio, TX",4148.77,Web,24.1,0.237,0,7282.11
CUST00506,Linda,Williams,Male,19.0,NC,Checking,79554.65,842.0,True,True,2004-01-16,95447.88,Small,Purchase,Yes,1393.6,2025-06-15 00:19:00,"Philadelphia, PA",7992.98,Mobile,21.5,0.054,0,4969.65
CUST00842,Jennifer,Smith,Male,67.0,GA,Savings,35979.19,404.0,True,False,2021-12-22,0.0,Large,Withdrawal,No,450.16,2025-06-15 23:15:00,"San Jose, CA",2052.68,ATM,3.5,0.421,0,4374.14
CUST00169,Linda,Garcia,Male,57.0,IL,Checking,83874.4,765.0,False,True,2003-10-10,62876.34,Large,Transfer,Yes,4514.61,2025-06-15 11:46:00,"Houston, TX",9871.21,ATM,21.7,0.0,0,7297.79
CUST00357,Mary,Johnson,Female,24.0,MI,Investment,83994.91,532.0,False,True,2010-06-21,51228.28,Big,Withdrawal,No,3603.12,2025-06-15 10:39:00,"Phoenix, AZ",9379.14,Mobile,15.0,0.474,0,7657.47
CUST00611,John,Smith,Female,51.0,OH,Investment,69601.86,686.0,True,True,2019-12-31,33906.69,Small,Transfer,No,901.92,2025-06-15 19:46:00,"New York, NY",8059.5,Mobile,5.5,0.172,0,1597.49
CUST00173,Jennifer,Rodriguez,Female,18.0,GA,Checking,20030.74,552.0,True,False,2021-09-22,0.0,Big,Withdrawal,No,3176.16,2025-06-15 20:05:00,"Los Angeles, CA",4407.84,Mobile,3.8,0.206,0,6106.15
CUST00089,Mary,Martinez,Male,19.0,IL,Investment,12961.96,448.0,True,True,2003-05-23,5114.57,Big,Withdrawal,No,4020.11,2025-06-15 09:14:00,"San Antonio, TX",5982.99,ATM,22.1,0.519,0,1362.19
CUST00049,Patricia,Garcia,Other,79.0,OH,Checking,9191.11,359.0,False,True,2007-10-12,13537.84,Big,Transfer,Yes,2491.83,2025-06-15 00:20:00,"Houston, TX",9757.84,Mobile,17.7,0.473,0,7516.24
CUST00079,William,Rodriguez,Male,78.0,OH,Checking,60233.35,335.0,True,True,2015-10-25,731.0,Large,Deposit,Yes,1425.77,2025-06-15 05:27:00,"San Jose, CA",250.24,ATM,9.7,0.13,0,6572.98
CUST00393,Elizabeth,Davis,Female,53.0,IL,Investment,83082.39,528.0,False,True,2003-11-23,86713.65,Small,Withdrawal,Yes,774.19,2025-06-15 09:12:00,"San Jose, CA",3009.05,Mobile,21.6,0.348,0,9566.58
CUST00683,Elizabeth,Brown,Male,66.0,NC,Checking,6656.05,490.0,True,False,2014-07-13,0.0,Big,Withdrawal,No,2543.15,2025-06-15 21:50:00,"Philadelphia, PA",6784.92,Mobile,11.0,0.159,0,698.89
CUST00840,Patricia,Miller,Female,59.0,OH,Checking,99214.12,677.0,False,False,2007-11-30,0.0,Small,Payment,No,2325.74,2025-06-15 19:08:00,"Houston, TX",7365.61,Mobile,17.6,0.302,0,579.98
CUST00209,Elizabeth,Miller,Other,53.0,FL,Credit,75075.14,762.0,False,True,2019-03-13,27893.32,Big,Payment,Yes,1292.7,2025-06-15 17:46:00,"San Antonio, TX",8231.35,Mobile,6.3,0.161,0,2829.05
CUST00601,Michael,Davis,Female,79.0,CA,Savings,47720.02,463.0,False,False,2017-07-19,0.0,Big,Deposit,Yes,2048.23,2025-06-15 05:17:00,"San Jose, CA",8963.87,ATM,8.0,0.0,0,2624.44
CUST00467,William,Brown,Male,23.0,FL,Investment,70522.06,482.0,False,False,2001-11-11,0.0,Small,Deposit,No,2240.9,2025-06-15 15:24:00,"Philadelphia, PA",8945.74,ATM,23.7,0.313,0,2477.32
CUST00525,William,Smith,,77.0,GA,Credit,52064.79,698.0,False,False,2021-10-08,0.0,Large,Purchase,Yes,3546.78,2025-06-15 13:02:00,"Phoenix, AZ",1017.23,Web,3.7,0.341,0,9063.48
CUST00503,John,Martinez,Male,19.0,PA,Savings,19340.64,481.0,False,False,2022-03-18,0.0,Big,Transfer,No,1210.81,2025-06-15 20:14:00,"Los Angeles, CA",2741.12,Mobile,3.3,0.553,0,2502.97
CUST00222,Elizabeth,Rodriguez,Other,70.0,GA,Credit,62447.74,400.0,True,False,2011-07-16,0.0,Big,Purchase,Yes,2869.03,2025-06-15 16:30:00,"San Diego, CA",694.1,Web,14.0,0.474,0,2726.78
CUST00127,William,Williams,Male,62.0,NY,Investment,34358.39,383.0,False,True,2013-12-04,86166.2,Big,Purchase,No,4906.81,2025-06-15 10:38:00,"Dallas, TX",7586.52,ATM,11.6,0.321,0,7596.39
CUST00271,Michael,Jones,Male,75.0,OH,Savings,61533.53,724.0,True,True,2009-07-15,50798.67,Large,Purchase,No,4257.6,2025-06-15 20:42:00,"San Jose, CA",4598.65,Web,16.0,0.268,0,4502.9
CUST00328,Michael,Miller,Other,37.0,FL,Investment,53553.46,677.0,True,False,2017-01-27,0.0,Large,Deposit,No,2945.72,2025-06-15 10:55:00,"San Diego, CA",6447.64,Web,8.4,0.006,0,7769.34
CUST00682,Linda,Miller,Other,19.0,NC,Savings,38422.86,442.0,False,False,2012-03-16,0.0,Small,Withdrawal,Yes,3834.59,2025-06-15 00:51:00,"New York, NY",5751.99,Mobile,13.3,0.53,0,663.01
CUST00682,Linda,Miller,Other,19.0,NC,Savings,38422.86,442.0,False,False,2012-03-16,0.0,Large,Payment,No,2373.56,2025-06-15 17:28:00,"Philadelphia, PA",890.87,Web,13.3,0.212,0,4880.84
CUST00600,James,Johnson,Other,70.0,GA,Investment,27368.64,596.0,False,True,2007-03-27,81308.77,Big,Deposit,No,353.12,2025-06-15 03:47:00,"Phoenix, AZ",8096.92,Mobile,18.3,0.283,0,345.8
CUST00360,William,Jones,Female,43.0,NY,Savings,55217.09,696.0,False,False,2021-04-18,0.0,Large,Payment,No,4781.69,2025-06-15 13:27:00,"Philadelphia, PA",7621.33,Web,4.2,0.048,0,635.91
CUST00890,Mary,Davis,Female,18.0,PA,Investment,86435.2,417.0,True,False,2001-01-05,0.0,Large,Payment,Yes,2949.19,2025-06-15 13:18:00,"Los Angeles, CA",4950.8,ATM,24.5,0.498,0,9065.31
CUST00468,Patricia,Jones,Female,52.0,CA,Savings,59868.78,412.0,True,False,2006-11-29,0.0,Large,Deposit,Yes,3013.51,2025-06-15 11:54:00,"Chicago, IL",8150.86,Web,18.6,0.521,0,1401.06
CUST00366,John,Williams,Female,19.0,OH,Investment,56987.41,555.0,False,False,2022-09-29,0.0,Large,Transfer,No,4628.17,2025-06-15 21:14:00,"Dallas, TX",9508.29,Web,2.8,0.0,0,5328.88
CUST00818,John,Miller,Male,48.0,MI,Investment,40385.81,631.0,False,True,2010-03-08,6024.45,Big,Withdrawal,Yes,1026.36,2025-06-15 00:05:00,"San Antonio, TX",3359.63,ATM,15.3,0.274,0,4116.85
CUST00811,William,Johnson,Female,56.0,IL,Savings,16251.09,,False,False,2011-08-05,0.0,Small,Withdrawal,Yes,4143.8,2025-06-15 19:44:00,"Dallas, TX",5436.59,ATM,13.9,0.0,0,3479.96
CUST00160,Michael,Garcia,Other,50.0,NC,Investment,91747.82,761.0,False,True,2015-12-20,30830.45,Large,Payment,No,4541.54,2025-06-15 16:56:00,"Los Angeles, CA",4860.81,Mobile,9.5,0.355,0,8999.34
CUST00357,Mary,Johnson,Female,24.0,MI,Investment,83994.91,532.0,False,True,2010-06-21,17010.27,Large,Deposit,No,1195.6,2025-06-15 05:58:00,"Los Angeles, CA",1818.54,ATM,15.0,0.363,0,228.02
CUST00505,Mary,Miller,Other,59.0,NC,Credit,42234.09,487.0,False,True,2006-02-18,11782.25,Small,Withdrawal,Yes,3344.27,2025-06-15 14:44:00,"Dallas, TX",1770.65,ATM,19.4,0.512,0,6641.26
CUST00207,Jennifer,Miller,Female,60.0,CA,Checking,78173.3,552.0,False,True,2010-07-08,43467.21,Small,Purchase,No,695.36,2025-06-15 22:10:00,"San Jose, CA",1427.0,Mobile,15.0,0.707,0,9634.31
CUST00163,Mary,Williams,Female,40.0,IL,Savings,49125.8,306.0,False,False,2003-08-09,0.0,Big,Purchase,Yes,3325.53,2025-06-15 18:10:00,"Chicago, IL",160.81,ATM,21.9,0.15,0,5606.08
CUST00802,Patricia,Brown,Female,42.0,OH,Investment,65064.39,617.0,False,False,2001-05-19,0.0,Small,Payment,Yes,2666.48,2025-06-15 23:27:00,"Phoenix, AZ",308.82,Web,24.1,0.246,0,9368.86
CUST00930,John,Davis,Other,18.0,MI,Savings,37492.25,424.0,False,False,2013-08-28,0.0,Big,Transfer,No,2776.1,2025-06-15 01:26:00,"New York, NY",6226.85,Web,11.8,0.126,0,532.06
CUST00817,John,Rodriguez,Other,,PA,Credit,8244.5,318.0,False,True,2022-12-16,89091.39,Small,Payment,No,2967.57,2025-06-15 04:21:00,"Houston, TX",5801.7,ATM,2.5,0.111,0,4193.75
CUST00201,Mary,Williams,Male,47.0,TX,Credit,99093.85,766.0,False,True,2018-05-14,55356.71,Large,Purchase,No,4050.49,2025-06-15 13:53:00,"Dallas, TX",8884.91,Web,7.1,0.158,0,2608.98
CUST00981,Robert,Jones,Female,22.0,FL,Investment,95152.71,416.0,True,False,2008-02-09,0.0,Large,Payment,No,2108.37,2025-06-15 12:09:00,"San Antonio, TX",790.39,ATM,17.4,0.568,0,7310.9
CUST00263,William,Miller,Male,49.0,MI,Savings,71646.29,721.0,True,True,2020-12-20,15652.93,Big,Payment,No,4058.86,2025-06-15 18:32:00,"Phoenix, AZ",7877.98,Mobile,4.5,0.194,0,9813.16
CUST00947,John,Martinez,Male,45.0,PA,Credit,31879.34,788.0,True,True,2022-09-27,82187.79,Large,Withdrawal,No,2655.47,2025-06-15 14:04:00,"San Antonio, TX",5633.63,Mobile,2.8,0.117,0,2572.74
CUST00577,Linda,Brown,Female,69.0,PA,Checking,38470.65,513.0,True,True,2019-08-11,8279.38,Big,Payment,Yes,3767.87,2025-06-15 12:45:00,"San Diego, CA",3106.42,Mobile,5.9,0.007,0,6545.2
CUST00342,Linda,Brown,Female,57.0,IL,Checking,71434.51,572.0,True,True,2009-12-17,52719.73,Small,Payment,Yes,1101.18,2025-06-15 15:26:00,"Dallas, TX",9023.66,Mobile,15.5,0.586,0,1989.0
CUST00875,Michael,Smith,Male,56.0,PA,Credit,44932.88,728.0,True,True,2009-02-22,19095.28,Big,Withdrawal,No,1489.58,2025-06-15 01:41:00,"Houston, TX",1525.99,ATM,16.4,0.0,0,5657.65
CUST00300,Robert,Davis,Female,49.0,NY,Checking,74450.54,531.0,True,False,2001-05-07,0.0,Big,Purchase,No,3527.69,2025-06-15 20:04:00,"San Antonio, TX",2699.7,Mobile,24.2,0.311,0,4644.69
CUST00563,William,Johnson,Female,77.0,NY,Investment,58896.57,397.0,True,False,2016-03-08,0.0,Small,Purchase,No,880.31,2025-06-15 08:06:00,"Houston, TX",1389.6,Mobile,9.3,0.122,0,9720.33
CUST00661,Linda,Johnson,Other,27.0,GA,Credit,43280.85,606.0,False,True,2014-06-19,33096.34,Large,Purchase,No,3354.41,2025-06-15 12:27:00,"Dallas, TX",8077.98,Mobile,11.0,0.438,0,6089.19
CUST00092,William,Rodriguez,Male,71.0,TX,Checking,9319.83,680.0,True,False,2015-07-27,0.0,Big,Transfer,No,1383.32,2025-06-15 23:28:00,"San Jose, CA",5167.98,Web,9.9,0.057,0,3501.57
CUST00788,Jennifer,Jones,Other,26.0,PA,Credit,62567.94,661.0,True,True,2014-01-13,55553.83,Small,Deposit,No,321.6,2025-06-15 17:38:00,"San Antonio, TX",2403.08,Web,11.5,0.0,0,1149.82
CUST00915,William,Jones,Male,28.0,CA,Savings,53271.27,675.0,False,True,2002-12-29,35155.43,Large,Deposit,Yes,774.0,2025-06-15 16:12:00,"Houston, TX",3615.26,ATM,22.5,0.452,0,1520.96
CUST00178,Patricia,Rodriguez,Male,20.0,TX,Checking,8820.29,635.0,False,True,2011-02-24,12027.69,Large,Payment,No,1583.06,2025-06-15 05:32:00,"San Diego, CA",8843.69,Mobile,14.4,0.306,0,2260.92
CUST00464,Elizabeth,Davis,Other,46.0,CA,Credit,34503.93,318.0,True,True,2004-07-19,49320.05,Small,Withdrawal,Yes,280.72,2025-06-15 19:00:00,"Chicago, IL",3015.0,Web,21.0,0.117,0,2517.16
CUST00025,Linda,Garcia,Female,61.0,NY,Investment,75724.21,540.0,True,False,2019-02-10,0.0,Large,Purchase,Yes,1804.13,2025-06-15 08:56:00,"San Antonio, TX",3619.09,ATM,6.4,0.094,0,8507.65
CUST00061,John,Jones,Other,56.0,MI,Checking,6716.97,459.0,False,True,2010-04-05,11521.47,Large,Payment,No,3347.67,2025-06-15 22:09:00,"Phoenix, AZ",555.21,Web,15.2,0.641,0,5616.62
CUST00133,Michael,Martinez,Male,42.0,TX,Checking,73708.57,799.0,False,False,2016-07-31,0.0,Small,Deposit,Yes,2415.77,2025-06-15 06:47:00,"Philadelphia, PA",7435.68,Mobile,8.9,0.446,0,5238.68
CUST00230,Linda,Jones,Male,79.0,NC,Checking,22979.64,362.0,False,True,2011-02-15,93462.75,Big,Transfer,Yes,3144.04,2025-06-15 13:55:00,"Philadelphia, PA",2509.93,ATM,14.4,0.0,0,1156.54
