Customer_ID,First_Name,Last_Name,Gender,Age,State,Join_Date,Has_Loan,Loan_Amount,Business_Type,Pay_On_Time
CUST00564,Robert,Martinez,Other,54.0,OH,2015-10-05,True,87228.47,Big,Yes
CUST00857,Linda,Jones,Female,34.0,MI,2019-11-21,False,0.0,Big,No
CUST00808,John,Miller,Other,40.0,NC,2009-01-16,False,0.0,Large,No
CUST00424,James,Johnson,Other,24.0,FL,2010-08-15,True,67017.4,Big,Yes
CUST00498,Patricia,Rodriguez,Male,67.0,CA,2012-12-05,True,47577.46,Large,No
CUST00534,Linda,Williams,Female,63.0,NC,2011-11-09,True,87583.94,Small,Yes
CUST00921,Linda,Jones,Male,37.0,NY,2018-01-17,False,0.0,Small,No
CUST00322,Linda,Rodriguez,Other,77.0,MI,2016-07-16,True,6545.16,Large,No
CUST00586,Michael,Garcia,Female,67.0,NC,2016-07-02,True,77324.91,Small,Yes
CUST00093,Jennifer,Williams,Male,59.0,IL,2014-05-20,False,0.0,Large,No
CUST00118,John,Miller,Other,35.0,PA,2011-12-31,False,0.0,Large,Yes
CUST00705,William,Garcia,Other,60.0,PA,2011-12-27,True,45879.43,Small,No
CUST00085,Patricia,Williams,Female,53.0,GA,2014-11-16,False,0.0,Large,No
CUST00772,Mary,Smith,Male,66.0,TX,2008-01-05,True,38655.54,Large,Yes
CUST00106,Michael,Garcia,Other,65.0,IL,2020-06-18,True,58881.92,Small,No
CUST00606,Linda,Martinez,Male,18.0,CA,2008-02-07,True,81516.12,Small,No
CUST00530,Michael,Martinez,Other,62.0,TX,2021-02-09,True,3742.44,Small,Yes
CUST00847,Robert,Martinez,Other,46.0,IL,2005-05-20,False,0.0,Big,No
CUST00768,Patricia,Rodriguez,Other,52.0,PA,2011-04-12,False,0.0,Small,No
CUST00280,Jennifer,Rodriguez,Female,66.0,CA,2006-06-24,True,27886.04,Big,No
CUST00316,John,Garcia,Female,39.0,GA,2007-01-10,True,96350.97,Small,Yes
CUST00524,Linda,Williams,Male,30.0,GA,2014-10-24,False,0.0,Large,Yes
CUST00160,Jennifer,Jones,Female,50.0,PA,2007-11-02,False,0.0,Large,Yes
CUST00651,Elizabeth,Williams,Other,65.0,NC,2011-10-17,True,71161.54,Small,No
CUST00163,James,Davis,Female,40.0,NY,2016-01-29,False,0.0,Large,No
CUST00675,Patricia,Miller,Other,22.0,NY,2006-01-19,False,0.0,Small,Yes
CUST00929,Michael,Williams,Male,48.0,FL,2017-11-05,True,81019.82,Big,Yes
CUST00555,Robert,Martinez,Male,39.0,MI,2015-06-22,False,0.0,Big,Yes
CUST00085,Patricia,Williams,Female,53.0,GA,2014-11-16,False,0.0,Small,Yes
CUST00278,William,Williams,Female,66.0,NY,2007-07-29,True,97345.9,Small,No
CUST00033,John,Martinez,Other,75.0,NY,2009-09-21,True,46949.21,Large,No
CUST00266,Robert,Johnson,Female,58.0,NC,2012-04-22,False,0.0,Big,No
CUST00641,William,Smith,Male,66.0,MI,2021-08-23,True,31788.9,Small,Yes
CUST00148,Patricia,Williams,Other,76.0,TX,2005-06-09,False,0.0,Large,Yes
CUST00860,Robert,Miller,Male,62.0,FL,2014-10-01,True,49818.5,Small,Yes
CUST00030,Michael,Smith,Female,38.0,TX,2011-10-27,True,37937.58,Large,Yes
CUST00845,Patricia,Jones,Female,19.0,NY,2011-07-07,True,10418.92,Big,No
CUST00033,John,Martinez,Other,75.0,NY,2009-09-21,True,38910.58,Small,No
CUST00345,Robert,Johnson,Other,57.0,IL,2021-12-21,False,0.0,Small,No
CUST00322,Linda,Rodriguez,Other,77.0,MI,2016-07-16,True,94423.06,Large,Yes
CUST00890,Robert,Jones,Female,18.0,OH,2005-07-21,True,15761.6,Big,No
CUST00908,Robert,Johnson,Male,62.0,PA,2018-05-06,False,0.0,Small,No
CUST00167,Mary,Davis,Female,52.0,TX,2020-12-23,False,0.0,Large,Yes
CUST00603,Patricia,Williams,Female,26.0,FL,2011-05-19,True,79325.7,Big,Yes
CUST00634,Michael,Williams,Male,39.0,PA,2005-09-28,True,99177.49,Small,Yes
CUST00046,William,Jones,Female,79.0,NC,2011-06-26,True,41063.72,Small,Yes
CUST00177,William,Jones,Other,31.0,NC,2014-05-08,True,58694.19,Big,Yes
CUST00322,Linda,Rodriguez,Other,77.0,MI,2016-07-16,True,78819.51,Big,No
CUST00917,Elizabeth,Johnson,Female,54.0,MI,2005-06-03,False,0.0,Big,No
CUST00459,William,Davis,Male,66.0,IL,2022-09-23,False,0.0,Big,No
CUST00244,Linda,Smith,Female,69.0,IL,2021-09-07,False,0.0,Big,Yes
CUST00162,Patricia,Jones,Other,72.0,MI,2021-07-22,False,0.0,Big,Yes
CUST00155,Elizabeth,Williams,,24.0,MI,2019-02-06,True,15715.01,Large,Yes
CUST00706,Linda,Brown,Male,61.0,TX,2019-01-29,False,0.0,Small,No
CUST00527,John,Martinez,Female,24.0,PA,2011-01-28,True,62060.38,Small,Yes
CUST00831,Patricia,Jones,Female,75.0,PA,2012-01-11,True,74824.61,Small,No
CUST00429,Mary,Martinez,Male,29.0,GA,2009-08-24,True,70334.02,Large,No
CUST00382,James,Brown,Male,20.0,OH,2006-05-31,True,65409.24,Big,No
CUST00481,John,Miller,Other,69.0,IL,2022-09-03,True,80633.73,Small,No
CUST00811,Linda,Jones,Other,56.0,PA,2006-01-25,True,2001.81,Big,Yes
CUST00871,Michael,Brown,Other,44.0,TX,2015-04-24,True,23796.05,Large,Yes
CUST00986,Linda,Johnson,Male,73.0,TX,2018-02-07,True,77678.32,Small,Yes
CUST00003,Robert,Martinez,Female,46.0,FL,2018-02-21,True,43425.26,Small,Yes
CUST00354,Robert,Smith,Male,47.0,TX,2022-11-04,False,0.0,Big,No
CUST00794,James,Davis,Male,36.0,MI,2009-12-30,True,40973.71,Small,Yes
CUST00776,Patricia,Miller,Female,42.0,NC,2011-02-09,False,0.0,Big,No
CUST00152,William,Miller,Other,75.0,PA,2005-02-22,False,0.0,Large,Yes
CUST00481,John,Miller,Other,69.0,IL,2022-09-03,True,70686.58,Large,No
CUST00120,Elizabeth,Garcia,Male,70.0,OH,2011-06-01,False,0.0,Small,
CUST00654,John,Miller,Male,53.0,GA,2013-01-03,True,90620.59,Large,Yes
CUST00341,Elizabeth,Jones,Male,50.0,NY,2021-01-12,True,75138.75,Small,No
CUST00657,Elizabeth,Davis,Other,47.0,IL,2005-09-11,True,72967.13,Small,No
CUST00319,Jennifer,Rodriguez,Female,33.0,IL,2011-03-28,False,0.0,Small,Yes
CUST00904,Patricia,Martinez,Other,75.0,PA,2020-11-26,True,35419.24,Large,No
CUST00145,Robert,Smith,Other,52.0,PA,2009-05-09,False,0.0,Big,No
CUST00413,Mary,Garcia,Male,58.0,NC,2007-12-09,False,0.0,Small,Yes
CUST00329,William,Miller,Other,77.0,TX,2012-07-08,True,24697.94,Small,No
CUST00624,Linda,Smith,Female,22.0,MI,2008-10-23,True,63909.25,Big,No
CUST00708,Michael,Johnson,Female,30.0,GA,2005-11-06,True,39908.75,Big,Yes
CUST00640,James,Rodriguez,Other,64.0,NY,2016-04-28,True,9527.33,Small,Yes
CUST00775,Patricia,Smith,Other,65.0,IL,2010-11-27,False,0.0,Small,No
CUST00541,Linda,Martinez,Female,45.0,PA,2015-10-23,False,0.0,Large,No
CUST00119,Michael,Martinez,Other,64.0,NC,2019-10-24,True,65296.37,Big,No
CUST00591,Michael,Garcia,Other,34.0,CA,2011-07-30,False,0.0,Large,
CUST00397,Jennifer,Smith,Female,79.0,GA,2020-07-31,True,,Large,No
CUST00199,Patricia,Johnson,Other,49.0,PA,2011-02-03,True,64613.84,Big,Yes
CUST00042,Elizabeth,Miller,Female,45.0,MI,2015-09-12,True,35171.52,Small,Yes
CUST00182,Patricia,Jones,Other,72.0,MI,2011-09-04,True,65206.98,Large,No
CUST00009,Mary,Davis,Other,56.0,IL,2015-05-31,True,53219.4,Small,Yes
CUST00809,James,Rodriguez,Male,33.0,GA,2022-08-06,False,0.0,Big,No
CUST00103,William,Williams,Female,53.0,GA,2010-11-01,True,63465.42,Large,No
CUST00752,Patricia,Brown,Female,53.0,PA,2020-01-20,False,0.0,Big,Yes
CUST00560,Patricia,Martinez,,32.0,NY,2009-06-18,False,0.0,Small,No
CUST00514,James,Williams,Female,65.0,NC,2012-09-02,True,44704.55,Small,No
CUST00546,Linda,Jones,Male,39.0,NC,2009-01-01,False,0.0,Big,Yes
CUST00960,Linda,Martinez,Male,54.0,TX,2012-12-25,False,0.0,Large,Yes
CUST00670,James,Davis,Male,36.0,OH,2021-07-29,True,22182.45,Small,No
CUST00688,Jennifer,Jones,Female,41.0,CA,2010-06-12,False,0.0,Big,No
CUST00647,James,Williams,Male,29.0,GA,2016-02-26,False,0.0,Large,No
CUST00124,Elizabeth,Smith,Female,77.0,NY,2017-12-11,True,24982.32,Big,Yes
CUST00392,James,Williams,Female,25.0,PA,2014-04-26,False,0.0,Large,
CUST00245,Patricia,Garcia,Other,30.0,CA,2005-08-15,True,24971.51,Small,No
CUST00909,Elizabeth,Williams,Male,78.0,NY,2022-02-02,False,0.0,Large,Yes
CUST00537,Patricia,Davis,Other,29.0,CA,2012-10-08,False,0.0,Small,No
CUST00495,Linda,Miller,Female,57.0,TX,2017-11-28,False,0.0,Large,Yes
CUST00933,William,Garcia,Other,71.0,IL,2012-10-20,False,0.0,Large,No
CUST00983,Linda,Jones,Male,42.0,CA,2006-01-05,True,30318.41,Small,Yes
CUST00514,James,Williams,Female,65.0,NC,2012-09-02,True,31021.57,Small,Yes
CUST00280,Jennifer,Rodriguez,Female,66.0,CA,2006-06-24,True,9371.14,Small,Yes
CUST00260,Michael,Jones,Female,32.0,NY,2020-04-10,True,32531.8,Big,Yes
CUST00845,Patricia,Jones,Female,19.0,NY,2011-07-07,True,93941.29,Big,Yes
CUST00484,Robert,Miller,Female,49.0,CA,2010-06-25,True,84514.31,Small,Yes
CUST00178,Elizabeth,Rodriguez,Female,20.0,OH,2019-04-05,True,87450.13,Small,Yes
CUST00333,Mary,Garcia,Female,43.0,NY,2020-11-19,False,0.0,Big,No
CUST00599,William,Miller,,43.0,IL,2018-10-22,True,52652.54,Small,No
CUST00596,Michael,Garcia,Male,72.0,PA,2018-02-26,True,59818.41,Large,Yes
CUST00567,Jennifer,Martinez,Male,70.0,IL,2018-02-02,False,0.0,Big,Yes
CUST00084,James,Williams,Male,34.0,CA,2013-09-11,False,0.0,Small,Yes
CUST00114,Mary,Miller,Female,57.0,NC,2019-01-20,True,43011.82,Big,Yes
CUST00563,Mary,Davis,,77.0,CA,2015-01-23,True,49712.81,Large,No
CUST00198,Elizabeth,Miller,Other,78.0,CA,2008-01-12,True,63488.63,Small,No
CUST00149,John,Johnson,Female,22.0,IL,2015-10-29,False,0.0,Small,Yes
CUST00247,Linda,Williams,Male,20.0,IL,2018-08-09,False,0.0,Small,Yes
CUST00093,Jennifer,Williams,Male,59.0,IL,2014-05-20,False,0.0,Small,No
CUST00951,Elizabeth,Williams,Male,45.0,GA,2021-09-18,False,0.0,Small,No
CUST00922,Jennifer,Williams,Male,74.0,MI,2009-02-27,True,20968.4,Small,Yes
CUST00355,Elizabeth,Martinez,Other,59.0,TX,2017-07-16,True,3122.04,Big,Yes
CUST00109,Jennifer,Miller,Other,31.0,CA,2011-08-20,False,0.0,Small,Yes
CUST00299,Patricia,Davis,Other,43.0,NC,2015-04-07,False,0.0,Large,No
CUST00528,James,Martinez,Other,74.0,NY,2021-01-04,False,0.0,Large,No
CUST00826,William,Williams,Male,35.0,TX,2013-06-21,True,49482.27,Small,Yes
CUST00072,Mary,Garcia,Female,,NC,2013-02-06,False,0.0,Large,No
CUST00352,John,Williams,Other,40.0,FL,2020-06-18,True,99011.65,Large,Yes
CUST00724,Jennifer,Smith,Other,43.0,GA,2016-03-29,True,98672.21,Large,Yes
CUST00511,Patricia,Brown,Female,26.0,PA,2016-09-22,True,97978.51,Big,No
CUST00391,Jennifer,Smith,Male,66.0,GA,2017-05-27,True,49576.27,Small,Yes
CUST00101,Patricia,Jones,Female,27.0,TX,2010-09-24,True,22185.8,Big,No
CUST00976,Mary,Jones,Female,52.0,IL,2010-09-25,False,0.0,Big,No
CUST00695,Mary,Miller,Other,78.0,MI,2018-08-05,True,97886.35,Large,No
CUST00925,Jennifer,Rodriguez,Female,58.0,CA,2012-02-14,False,0.0,Large,No
CUST00420,Jennifer,Williams,Male,65.0,FL,2018-02-03,True,17782.65,Small,No
CUST00335,Jennifer,Miller,Male,36.0,GA,2011-02-01,True,18858.72,Big,Yes
CUST00136,Michael,Brown,Male,41.0,FL,2009-04-06,False,0.0,Big,Yes
CUST00116,Mary,Johnson,Female,33.0,NC,2010-11-29,False,0.0,Large,No
CUST00321,James,Davis,Female,26.0,NC,2015-09-29,True,70754.09,Small,Yes
CUST00680,Robert,Jones,Other,33.0,NC,2016-02-12,True,1432.01,Large,No
CUST00454,Patricia,Jones,Other,78.0,FL,2006-05-08,True,11328.92,Small,No
CUST00788,John,Smith,Female,26.0,MI,2005-02-12,True,90597.03,Large,No
CUST00104,Robert,Johnson,Male,31.0,PA,2019-05-10,False,0.0,Large,No
CUST00704,Elizabeth,Rodriguez,Male,27.0,TX,2014-11-09,False,0.0,Large,Yes
CUST00338,Linda,Garcia,Male,24.0,FL,2020-03-03,True,39447.19,Large,No
CUST00127,Robert,Smith,Female,62.0,OH,2007-11-17,True,3623.42,Small,No
CUST00639,Linda,Rodriguez,Female,22.0,FL,2014-03-09,False,0.0,Large,No
CUST00450,William,Brown,Male,64.0,MI,2020-06-08,False,0.0,Big,Yes
CUST00941,Michael,Johnson,Other,49.0,NC,2018-04-03,True,50471.58,Big,No
CUST00886,Mary,Rodriguez,Female,25.0,OH,2008-11-16,False,,Big,Yes
CUST00195,Elizabeth,Johnson,Other,56.0,PA,2020-04-03,True,30449.12,Small,No
CUST00935,Linda,Martinez,Other,33.0,IL,2009-10-09,True,38173.76,Small,Yes
CUST00359,Robert,Johnson,Male,33.0,TX,2017-06-19,True,,Small,No
CUST00536,William,Johnson,Other,31.0,CA,2020-09-01,False,0.0,Big,Yes
CUST00564,Robert,Martinez,Other,54.0,OH,2015-10-05,True,18210.43,Small,Yes
CUST00042,Elizabeth,Miller,,45.0,MI,2015-09-12,True,75189.96,Large,Yes
CUST00490,Patricia,Garcia,Other,59.0,MI,2007-03-08,True,95746.78,Large,No
CUST00665,Mary,Davis,Female,51.0,PA,2015-09-02,False,0.0,Small,Yes
CUST00896,Elizabeth,Rodriguez,Female,77.0,MI,2008-09-03,False,0.0,Small,No
CUST00543,William,Garcia,Male,19.0,NY,2008-04-11,False,0.0,Big,No
CUST00930,Linda,Brown,Male,18.0,OH,2014-09-25,False,0.0,Large,Yes
CUST00808,John,Miller,Other,40.0,NC,2009-01-16,False,0.0,Small,No
CUST00516,Linda,Johnson,Female,46.0,IL,2022-01-28,False,0.0,Large,Yes
CUST00531,Patricia,Martinez,,37.0,MI,2018-08-08,True,34436.87,Small,Yes
CUST00231,James,Garcia,Female,28.0,MI,2008-08-09,True,28803.12,Small,No
CUST00657,Elizabeth,Davis,Other,47.0,IL,2005-09-11,True,22442.31,Small,Yes
CUST00722,James,Davis,Female,43.0,IL,2015-03-12,True,40268.2,Large,No
CUST00120,Elizabeth,Garcia,Male,70.0,OH,2011-06-01,False,0.0,Small,No
CUST00129,James,Smith,Male,46.0,MI,2012-08-12,False,0.0,Large,Yes
CUST00780,William,Garcia,Other,36.0,OH,2009-02-06,True,42975.44,Small,Yes
CUST00928,Jennifer,Brown,Male,32.0,FL,2017-04-26,False,0.0,Small,No
CUST00911,John,Davis,Male,38.0,NY,2005-07-27,True,4021.95,Small,Yes
CUST00473,Jennifer,Smith,Male,46.0,NC,2021-04-18,False,0.0,Small,No
CUST00835,Linda,Miller,Male,55.0,NY,2015-02-15,True,84960.77,Small,Yes
CUST00348,Robert,Johnson,Female,45.0,NY,2012-09-04,True,15184.43,Small,No
CUST00875,John,Martinez,Other,56.0,IL,2022-05-30,True,23062.97,Big,Yes
CUST00869,Elizabeth,Williams,Other,71.0,PA,2019-05-28,False,0.0,Big,Yes
CUST00681,Elizabeth,Smith,Female,72.0,FL,2018-07-11,True,80164.21,Big,Yes
CUST00436,James,Garcia,Other,47.0,NC,2014-12-24,True,90237.83,Large,Yes
CUST00325,Mary,Johnson,Other,33.0,GA,2015-04-17,False,0.0,Big,No
CUST00208,William,Rodriguez,Other,46.0,OH,2018-10-04,False,0.0,Small,No
CUST00196,William,Davis,Male,66.0,GA,2007-03-30,False,0.0,Large,Yes
CUST00958,John,Williams,Other,45.0,TX,2008-06-25,True,11973.91,Big,No
CUST00339,William,Miller,Other,69.0,NY,2014-06-25,False,0.0,Small,No
CUST00250,James,Johnson,Other,25.0,GA,2016-02-25,False,0.0,Large,Yes
CUST00945,Linda,Davis,Female,29.0,PA,2011-12-31,False,0.0,Small,Yes
CUST00527,John,Martinez,Female,24.0,PA,2011-01-28,True,47240.45,Small,Yes
CUST00052,Elizabeth,Rodriguez,Male,72.0,NC,2015-04-11,False,0.0,Big,Yes
CUST00522,Patricia,Williams,Other,42.0,PA,2014-11-29,False,0.0,Small,Yes
CUST00791,William,Garcia,Male,31.0,MI,2011-12-11,True,20486.66,Small,Yes
CUST00256,Michael,Garcia,Female,68.0,MI,2010-09-10,False,0.0,Big,Yes
CUST00445,Michael,Brown,Other,51.0,NC,2010-04-17,True,71718.1,Large,No
CUST00615,William,Rodriguez,Female,65.0,GA,2010-12-20,True,21492.08,Small,Yes
CUST00911,John,Davis,Male,38.0,NY,2005-07-27,True,88683.6,Big,Yes
CUST00600,Elizabeth,Jones,Male,70.0,TX,2006-10-23,True,10223.02,Large,No
CUST00757,William,Martinez,Other,41.0,IL,2015-01-13,True,65798.43,Big,No
CUST00289,William,Davis,Male,40.0,GA,2009-03-29,False,0.0,Small,Yes
CUST00109,Jennifer,Miller,Other,31.0,CA,2011-08-20,False,0.0,Large,No
CUST00950,Jennifer,Johnson,Female,75.0,MI,2008-03-23,True,86860.39,Small,No
CUST00038,Michael,Rodriguez,Other,66.0,OH,2016-04-10,False,0.0,Large,No
CUST00844,Mary,Jones,Other,75.0,MI,2013-10-03,True,86122.07,Big,No
CUST00852,William,Davis,Male,65.0,MI,2012-03-01,True,1407.94,Big,No
CUST00395,Patricia,Garcia,Female,57.0,OH,2005-08-21,True,29338.1,Large,Yes
CUST00318,Linda,Martinez,Male,65.0,PA,2013-12-04,False,0.0,Large,No
CUST00910,James,Johnson,Female,64.0,OH,2021-03-20,False,0.0,Big,Yes
CUST00774,John,Davis,Other,37.0,FL,2005-06-24,True,58924.49,Small,Yes
CUST00651,Elizabeth,Williams,Other,65.0,NC,2011-10-17,True,28554.82,Big,Yes
CUST00212,Patricia,Garcia,Other,24.0,GA,2018-09-11,False,0.0,Large,No
CUST00719,Elizabeth,Davis,Female,43.0,PA,2016-11-28,False,0.0,Large,No
CUST00327,William,Rodriguez,,20.0,CA,2010-11-22,True,21339.06,Large,Yes
CUST00948,Patricia,Miller,Female,70.0,TX,2007-12-25,False,0.0,Large,No
CUST00882,Elizabeth,Davis,Female,79.0,CA,2022-09-30,False,0.0,Small,Yes
CUST00749,Robert,Smith,Other,66.0,GA,2013-05-31,False,0.0,Big,Yes
CUST00531,Patricia,Martinez,Male,37.0,MI,2018-08-08,True,93151.65,Large,
CUST00890,Robert,Jones,Female,18.0,OH,2005-07-21,True,74493.79,Large,No
CUST00535,James,Davis,,33.0,CA,2007-08-02,True,34031.8,Large,No
CUST00954,James,Davis,Male,25.0,CA,2018-01-10,True,92091.05,Large,No
CUST00837,Elizabeth,Williams,Male,63.0,GA,2017-11-04,False,0.0,Big,Yes
CUST00118,John,Miller,Other,,PA,2011-12-31,False,0.0,Large,No
CUST00262,John,Williams,Male,71.0,FL,2018-10-27,False,0.0,Small,No
CUST00541,Linda,Martinez,Female,45.0,PA,2015-10-23,False,0.0,Small,No
CUST00379,Mary,Johnson,Female,36.0,PA,2008-01-08,False,0.0,Small,Yes
CUST00413,Mary,Garcia,Male,58.0,NC,2007-12-09,False,0.0,Large,No
CUST00302,James,Johnson,,49.0,GA,2015-07-09,True,93370.49,Large,No
CUST00599,William,Miller,Other,43.0,IL,2018-10-22,True,55111.14,Small,Yes
CUST00036,Mary,Davis,Other,61.0,IL,2008-02-12,True,59181.03,Big,No
CUST00214,John,Miller,Other,68.0,TX,2016-04-11,False,0.0,Large,Yes
CUST00107,Elizabeth,Martinez,Male,32.0,CA,2019-03-14,True,16014.12,Small,Yes
CUST00420,Jennifer,Williams,Male,65.0,FL,2018-02-03,True,39664.8,Large,Yes
CUST00294,Mary,Rodriguez,Male,36.0,OH,2019-02-20,False,0.0,Big,No
CUST00465,Jennifer,Brown,Other,63.0,NC,2014-10-04,False,0.0,Big,No
CUST00744,Linda,Johnson,Other,27.0,FL,2019-04-05,True,58457.86,Big,Yes
CUST00615,William,Rodriguez,Female,65.0,GA,2010-12-20,True,3734.59,Large,No
CUST00077,John,Miller,Other,24.0,PA,2011-02-14,True,67952.17,Small,
CUST00373,Linda,Davis,Other,49.0,FL,2006-05-04,False,0.0,Large,No
CUST00715,Linda,Williams,Male,67.0,CA,2013-12-18,True,70857.27,Small,Yes
CUST00860,Robert,Miller,Male,62.0,FL,2014-10-01,True,24714.73,Small,No
CUST00176,Robert,Smith,Male,64.0,NY,2022-05-24,True,27744.09,Small,No
CUST00803,Robert,Brown,,69.0,CA,2018-09-07,True,63453.38,Big,Yes
CUST00033,John,Martinez,Other,75.0,NY,2009-09-21,True,74355.72,Small,Yes
CUST00338,Linda,Garcia,Male,24.0,FL,2020-03-03,True,33204.9,Large,Yes
CUST00622,Michael,Rodriguez,Male,78.0,TX,2016-10-26,False,0.0,Small,No
CUST00391,Jennifer,Smith,Male,66.0,GA,2017-05-27,True,55683.0,Big,No
CUST00898,Michael,Rodriguez,Male,42.0,NY,2010-06-12,False,0.0,Small,No
CUST00046,William,Jones,Female,79.0,NC,2011-06-26,True,42341.05,Large,No
CUST00899,Jennifer,Johnson,Other,73.0,GA,2014-09-16,True,53242.95,Small,No
CUST00870,Patricia,Johnson,Male,56.0,NY,2019-04-01,False,0.0,Big,Yes
CUST00511,Patricia,Brown,Female,26.0,PA,2016-09-22,True,36578.66,Big,Yes
CUST00512,John,Garcia,Female,60.0,OH,2015-01-16,False,0.0,Small,Yes
CUST00155,Elizabeth,Williams,Other,24.0,MI,2019-02-06,True,31010.84,Large,Yes
CUST00326,Mary,Johnson,Other,46.0,PA,2011-11-18,False,,Big,Yes
CUST00409,Michael,Miller,Other,71.0,FL,2018-12-21,True,91922.24,Small,Yes
CUST00553,Linda,Johnson,Female,75.0,IL,2012-04-06,True,91659.01,Large,Yes
CUST00287,John,Martinez,Female,45.0,FL,2005-08-23,False,0.0,Large,Yes
CUST00475,Robert,Johnson,Male,63.0,NY,2019-12-05,True,76578.15,Small,Yes
CUST00337,John,Johnson,Female,49.0,OH,2009-08-25,False,0.0,Small,No
CUST00471,Robert,Smith,Other,54.0,IL,2008-06-29,False,0.0,Large,No
CUST00387,Michael,Rodriguez,Male,50.0,MI,2015-03-06,False,0.0,Small,No
CUST00965,Patricia,Smith,Female,34.0,IL,2005-10-11,True,50095.79,Big,No
CUST00249,Mary,Brown,Female,23.0,TX,2020-04-06,True,93115.28,Small,Yes
CUST00636,Michael,Jones,Male,46.0,IL,2011-10-05,False,0.0,Large,No
CUST00180,Patricia,Davis,Other,22.0,MI,2021-02-21,True,10395.47,Big,Yes
CUST00365,Michael,Martinez,Female,66.0,CA,2020-04-07,False,0.0,Big,No
CUST00613,John,Johnson,Other,79.0,OH,2017-04-28,True,8504.59,Small,Yes
CUST00548,William,Davis,Male,42.0,FL,2006-10-29,False,0.0,Small,No
CUST00416,Linda,Martinez,Other,21.0,MI,2009-09-20,True,3149.41,Small,No
CUST00575,John,Johnson,Male,62.0,FL,2013-03-28,False,0.0,Large,No
CUST00722,James,Davis,Female,43.0,IL,2015-03-12,True,95406.84,Small,Yes
CUST00422,Patricia,Martinez,Female,73.0,MI,2012-10-12,True,95746.71,Large,No
CUST00174,William,Johnson,Other,52.0,NY,2015-05-26,True,40887.64,Large,
CUST00230,Mary,Johnson,Other,79.0,TX,2020-10-20,False,0.0,Big,No
CUST00749,Robert,Smith,Other,66.0,GA,2013-05-31,False,0.0,Large,Yes
CUST00167,Mary,Davis,Female,52.0,TX,2020-12-23,False,0.0,Small,No
CUST00820,John,Garcia,Other,22.0,NY,2009-01-21,True,41668.15,Big,Yes
CUST00011,Michael,Garcia,Female,36.0,MI,2017-11-13,True,80586.56,Big,No
CUST00516,Linda,Johnson,Female,46.0,IL,2022-01-28,False,0.0,Small,No
CUST00107,Elizabeth,Martinez,Male,32.0,CA,2019-03-14,True,2327.18,Big,Yes
CUST00672,Elizabeth,Miller,Female,49.0,CA,2014-04-12,True,78970.76,Big,No
CUST00267,Linda,Smith,Female,69.0,IL,2010-02-22,False,0.0,Big,Yes
CUST00275,Patricia,Williams,Female,56.0,IL,2022-07-28,True,85940.15,Small,No
CUST00385,William,Martinez,Male,71.0,TX,2006-01-28,False,0.0,Large,Yes
CUST00244,Linda,Smith,Female,69.0,IL,2021-09-07,False,0.0,Small,Yes
CUST00097,Linda,Davis,Female,35.0,NC,2016-01-28,False,0.0,Large,No
CUST00417,Patricia,Martinez,Other,50.0,IL,2009-05-12,False,0.0,Big,No
CUST00559,Linda,Davis,Male,23.0,CA,2006-09-21,True,51695.71,Big,Yes
CUST00671,Robert,Jones,Other,75.0,NC,2013-08-23,True,53543.02,Big,Yes
CUST00171,John,Miller,Other,44.0,FL,2010-02-28,True,30396.54,Large,No
CUST00318,Linda,Martinez,Male,65.0,PA,2013-12-04,False,0.0,Small,Yes
CUST00952,Linda,Garcia,Other,53.0,FL,2022-07-20,True,52593.62,Large,No
CUST00653,Patricia,Smith,Other,56.0,FL,2005-10-06,True,84727.26,Big,Yes
CUST00241,Michael,Brown,Female,44.0,OH,2014-03-29,True,53689.36,Small,No
CUST00507,Mary,Rodriguez,Male,43.0,NY,2010-07-13,True,26045.6,Large,Yes
CUST00044,James,Johnson,Other,33.0,MI,2013-02-01,True,17315.21,Small,No
CUST00561,Robert,Rodriguez,Male,71.0,FL,2015-02-14,False,0.0,Small,No
CUST00839,Robert,Jones,Other,57.0,NY,2019-08-05,True,39863.43,Big,No
CUST00066,Jennifer,Johnson,Male,31.0,CA,2017-10-19,False,0.0,Big,Yes
CUST00985,Patricia,Rodriguez,Male,27.0,TX,2010-10-03,True,99407.29,Big,
CUST00942,William,Johnson,Male,33.0,GA,2020-03-25,False,0.0,Small,No
CUST00130,Mary,Martinez,,32.0,FL,2009-05-08,False,0.0,Small,Yes
CUST00296,Michael,Davis,Other,19.0,TX,2015-01-06,True,69508.09,Big,Yes
CUST00562,Linda,Smith,Female,60.0,NC,2014-05-24,False,0.0,Small,No
CUST00479,Michael,Martinez,Other,77.0,MI,2022-07-28,True,43784.91,Large,No
CUST00951,Elizabeth,Williams,Male,45.0,GA,2021-09-18,False,0.0,Big,Yes
CUST00314,Robert,Martinez,Other,51.0,OH,2016-09-06,False,0.0,Big,Yes
CUST00971,Michael,Williams,Female,45.0,OH,2007-03-28,True,20469.94,Big,Yes
CUST00067,John,Davis,Male,67.0,TX,2007-12-25,False,0.0,Big,Yes
CUST00419,Linda,Smith,Other,38.0,IL,2005-06-08,False,0.0,Small,No
CUST00367,James,Garcia,Male,18.0,PA,2013-12-30,True,,Big,No
CUST00877,John,Martinez,,20.0,FL,2005-05-08,False,0.0,Big,No
CUST00618,Elizabeth,Williams,Female,62.0,TX,2005-03-25,False,0.0,Big,No
